pl_name,ra,dec,sy_dist,X,Y,Z,pl_bmasse,color
TOI-1736 c,43.4344615,69.101345,88.9482,23.040554410492284,21.814635021443827,83.09655127969116,2800.0,n
TOI-1749 b,282.7372281,64.419466,99.5561,9.477612578873881,-41.92843830076677,89.7975387673491,,n
TOI-1749 c,282.7372281,64.419466,99.5561,9.477612578873881,-41.92843830076677,89.7975387673491,,n
TOI-1749 d,282.7372281,64.419466,99.5561,9.477612578873881,-41.92843830076677,89.7975387673491,15.0,M
TOI-1751 b,243.4888534,63.5335297,113.335,-22.54645263211414,-45.19916514243115,101.45696215211191,,n
TOI-1759 b,326.8516615,62.7538164,40.0654,15.35742346956058,-10.029851156511977,35.62004923234673,,n
TOI-178 b,7.3020115,-30.4541159,62.699,53.61041707800347,6.869565828868892,-31.77887422558185,1.5,K
TOI-178 c,7.3020115,-30.4541159,62.699,53.61041707800347,6.869565828868892,-31.77887422558185,4.77,K
TOI-178 d,7.3020115,-30.4541159,62.699,53.61041707800347,6.869565828868892,-31.77887422558185,,n
TOI-178 e,7.3020115,-30.4541159,62.699,53.61041707800347,6.869565828868892,-31.77887422558185,,n
TOI-178 f,7.3020115,-30.4541159,62.699,53.61041707800347,6.869565828868892,-31.77887422558185,7.72,K
TOI-178 g,7.3020115,-30.4541159,62.699,53.61041707800347,6.869565828868892,-31.77887422558185,3.94,K
TOI-1789 b,142.743406,26.5399951,229.067,-163.10924572701288,124.06078141832347,102.35226895990091,222.47988,F
TOI-1801 b,175.5755995,23.0270335,30.6796,-28.150920806950033,2.178155287394105,12.000798032832028,,n
TOI-1807 b,201.2826259,38.9223671,42.5775,-30.86611259647619,-12.023413249476564,26.750030528280995,2.57,n
TOI-181 b,352.1725409,-34.4914099,96.2338,78.5779447990569,-10.802207293953506,-54.495533497478725,,n
TOI-1811 b,188.9223576,27.2143766,128.23,-112.65525926019849,-17.686383187129707,58.64228261907507,308.92921,n
TOI-1820 b,187.6867207,27.4520016,248.504,-218.54023043015204,-29.49622360826281,114.56167986018448,,n
TOI-1842 b,201.9626552,9.0306437,223.465,-204.67872679672774,-82.54042977640236,35.075667836796356,68.01528,n
TOI-1853 b,211.4593468,16.9923703,165.105,-134.68793248333458,-82.40547567652311,48.25100462053266,,n
TOI-1859 b,279.8317644,69.5228726,224.385,13.403880157953042,-77.34451379663322,210.20654225611923,,n
TOI-1860 b,226.4567308,64.0476821,45.864,-13.827053189656485,-14.548653905772268,41.23900781566486,,G
TOI-1899 b,299.4268472,40.1433462,128.438,48.238163799598055,-85.51523330220598,82.80425273204526,,n
TOI-1937 A b,116.3707214,-52.3832587,415.135,-112.54953772013086,227.02078673334373,-328.83313728235856,,n
TOI-198 b,2.2715087,-27.1217452,23.7262,21.100670122440235,0.8369810740115148,-10.816364893331977,,M
TOI-199 b,80.1058735,-59.8954326,102.27,8.81419049216697,50.53361967427875,-88.47494689788256,,n
TOI-199 c,80.1058735,-59.8954326,102.27,8.81419049216697,50.53361967427875,-88.47494689788256,88.99195,G
TOI-1994 b,147.1745753,-51.756564,515.603,-268.1987493265649,173.01078771340315,-404.94833226407303,,n
TOI-2000 b,146.3970631,-66.6866307,175.713,-57.91948855416223,38.48589574159642,-161.36674701930147,11.0,n
TOI-2000 c,146.3970631,-66.6866307,175.713,-57.91948855416223,38.48589574159642,-161.36674701930147,81.7,n
TOI-201 b,87.4017825,-54.910423,113.825,2.9662042338676686,65.36576424542385,-93.13779642043639,133.4886,F
TOI-2010 b,292.1669417,53.4873694,109.19,24.512867904714458,-60.166157676206275,87.75881082585329,408.72733,F
TOI-2018 b,229.8374423,29.2078771,27.9956,-15.760267935147692,-18.674498837547628,13.66128350993375,9.2,K
TOI-2025 b,282.7952558,82.2454143,335.985,10.040137536235608,-44.20877382118024,332.91245122476454,1144.18227,n
TOI-2046 b,16.1849423,74.3313055,289.668,75.13134558360485,21.806263713239616,278.903779102517,731.00534,F
TOI-2048 b,237.9241066,52.3063083,116.567,-37.84934562956824,-60.39345850751523,92.23840140589232,,n
TOI-206 b,73.7382202,-62.521874,47.7465,6.169180158023999,21.1493118417221,-42.36007657039156,,n
TOI-2076 b,217.3920159,39.7903991,41.9091,-25.58491437254717,-19.555495404730824,26.821025685737315,,n
TOI-2076 c,217.3920159,39.7903991,41.9091,-25.58491437254717,-19.555495404730824,26.821025685737315,,n
TOI-2076 d,217.3920159,39.7903991,41.9091,-25.58491437254717,-19.555495404730824,26.821025685737315,,K
TOI-2081 b,264.3022634,53.0255666,62.3446,-3.7227877558900544,-37.3124378851866,49.807348650060526,,n
TOI-2084 b,259.2545389,72.7470231,114.549,-6.334365330997343,-33.37849248595939,109.39481457646067,,M
TOI-2095 b,285.6365235,75.4185135,41.9176,2.8443989449476326,-10.16247703386444,40.56745795509202,,n
TOI-2095 c,285.6365235,75.4185135,41.9176,2.8443989449476326,-10.16247703386444,40.56745795509202,,n
TOI-2096 b,151.6186989,74.8272107,48.4809,-11.163783166385176,6.031527329295197,46.790899631230644,,M
TOI-2096 c,151.6186989,74.8272107,48.4809,-11.163783166385176,6.031527329295197,46.790899631230644,,n
TOI-2109 b,253.1862971,16.5799153,262.041,-72.64668776237528,-240.40962653471266,74.77403230798735,,n
TOI-2134 b,271.9355015,39.0729269,22.6202,0.5931152632438275,-17.551044949765544,14.25771662980495,9.13,K
TOI-2134 c,271.9355015,39.0729269,22.6202,0.5931152632438275,-17.551044949765544,14.25771662980495,41.89,K
TOI-2136 b,281.1763433,36.5631318,33.3631,5.1940971565018685,-26.289070933805665,19.874670960198397,4.7,n
TOI-2141 b,258.7623456,18.3403449,77.682,-14.369611810134494,-72.3223562081387,24.443489377115245,,n
TOI-2145 b,263.7580753,40.6950428,224.731,-18.525842071912823,-169.3788443546554,146.5319849780517,,n
TOI-2152 A b,26.3389717,77.7901231,303.006,57.430871897825696,28.43272658237639,296.15183782672585,,n
TOI-2154 b,71.0281482,84.3642652,296.46,9.464883393370378,27.531949162531976,295.0270146235115,,n
TOI-2158 b,276.8100527,20.5268868,198.473,22.040305347043393,-184.56012624441576,69.59393989317194,,n
TOI-216.01,73.9800129,-63.2603301,177.945,22.095507791052718,76.95486559413303,-158.9155757685333,177.98391,n
TOI-216.02,73.9800129,-63.2603301,177.945,22.095507791052718,76.95486559413303,-158.9155757685333,,n
TOI-2180 b,277.94363,56.6506789,116.685,8.864988700879763,-63.5311374798629,97.4709996401393,,n
TOI-2184 b,100.8331246,-66.9476563,788.317,-58.01667686118537,303.1816824065026,-725.3679239862673,206.58846,n
TOI-2193 A b,313.691232,-72.8046404,337.064,68.83296111287831,-72.05165102856294,-321.99801729900634,298.7587,n
TOI-2194 b,299.1563393,-31.3351812,19.5711,8.144161082362865,-14.598371060310868,-10.177826774906539,,n
TOI-2196 b,312.3400744,-70.4850723,259.947,58.48657519175051,-64.18566239755293,-245.0142119835645,,n
TOI-220 b,91.7996988,-61.9972098,90.7402,-1.3379952589926698,42.58282970107805,-80.11676653095716,,n
TOI-2202 b,51.2284214,-73.9575458,235.933,40.82934318624658,50.833076503035876,-226.74510701934935,310.83618,K
TOI-2202 c,51.2284214,-73.9575458,235.933,40.82934318624658,50.833076503035876,-226.74510701934935,117.27868,K
TOI-2207 b,307.5966925,-44.8876181,373.345,161.37866921412353,-209.57949889486486,-263.47646534492577,203.41018,n
TOI-2236 b,20.1660113,-86.979965,355.59,17.585856101600484,6.458493375310066,-355.09614702006394,502.16888,n
TOI-2257 b,194.7396141,77.6617157,57.7911,-11.942606950419433,-3.141911253679258,56.45629966719212,,M
TOI-2260 b,247.6669998,49.0467891,101.251,-25.21766794081607,-61.386296148840074,76.46931979397777,,G
TOI-2266 b,245.2800398,31.5770413,51.6004,-18.383466288671972,-39.93187308766401,27.020269411757457,,n
TOI-2285 b,332.5632644,58.7060934,42.409,19.550677206902844,-10.150016861780673,36.239087453425995,,n
TOI-2337 b,290.6198948,60.8539035,536.046,91.9418675414185,-244.34972172307647,468.1722125488135,508.52545,n
TOI-2338 b,81.3445824,-34.6682491,313.996,38.86430338413388,255.30783343204004,-178.60841001112934,,n
TOI-2364 b,89.1300265,-5.0120298,219.614,3.321719564785379,218.74906003034422,-19.186555474440492,71.51139,n
TOI-237 b,353.2435381,-29.416487,38.0749,32.935667542499644,-3.9019597573120826,-18.70065569952701,,M
TOI-2373 b,61.6862197,-16.7557546,508.686,231.02601764215103,428.81476971720303,-146.65032915336613,2955.80419,n
TOI-238 b,349.2310814,-18.6066463,80.5407,74.98666768346783,-14.262317765591494,-25.698060591656628,,n
TOI-238 c,349.2310814,-18.6066463,80.5407,74.98666768346783,-14.262317765591494,-25.698060591656628,6.7,K
TOI-2406 b,8.8060544,-3.3720833,55.419,54.67091139476987,8.469419822646392,-3.2597447956836088,,M
TOI-2411 b,20.9224567,-8.7017944,59.5362,54.97052976982057,21.015894876349158,-9.00733755398958,,n
TOI-2416 b,57.3389409,-60.7871861,557.733,146.90002654083804,229.16275278631684,-486.7965840335144,953.48522,n
TOI-2421 b,33.1540208,-35.3909182,327.927,223.81170966892304,146.20189700216,-189.9195652297138,105.83686,n
TOI-2427 b,52.2917315,-31.3628665,28.5147,14.892465619356031,19.262853010195105,-14.840656244718971,,n
TOI-244 b,10.5697537,-36.7179743,22.0337,17.36226987422257,3.239774920541844,-13.17343459272833,2.68,M
TOI-2443 b,40.1798608,1.1996757,23.9258,18.275851159330482,15.433283526928363,0.5009287568508695,,n
TOI-2445 b,43.3161555,0.0523366,48.582,35.34724527463885,33.32838139145084,0.044377026880892526,,n
TOI-2459 b,82.1433321,-39.3730456,36.6113,3.868713451180039,28.03604530966791,-23.22499746645641,,n
TOI-2497 b,90.0625878,11.8840577,285.289,-0.30495956499967164,279.17404105494575,58.75010912087882,,n
TOI-2498 b,95.4162204,11.2516477,275.265,-25.482916842373523,268.7689567636742,53.709301376678575,,n
TOI-251 b,353.0620655,-37.2558629,99.523,78.63430226503756,-9.568625158961252,-60.24877964621359,,n
TOI-2524 b,160.8868435,-1.9126984,438.842,-414.41926102840057,143.61211570424604,-14.647091029437144,203.41018,n
TOI-2525 b,86.8509737,-60.5213081,395.398,10.688645743606216,194.2814914123038,-344.209287136153,26.69759,K
TOI-2525 c,86.8509737,-60.5213081,395.398,10.688645743606216,194.2814914123038,-344.209287136153,,n
TOI-2545 b,135.5458029,-3.4208194,107.118,-76.32571800664627,74.88523022021904,-6.391634347700383,,n
TOI-2567 b,288.4656683,66.3479375,504.775,64.14114292649334,-192.08008440625983,462.37317783752036,,n
TOI-257 b,47.5172608,-50.8322632,76.9028,32.803476084538374,35.820371110168956,-59.62276090672833,,n
TOI-2570 b,87.1880397,32.0840435,361.857,15.040800147508895,306.2213767701626,192.2049197833106,,n
TOI-2583 A b,272.2670293,45.3368996,566.189,15.743412557658795,-397.68357576644667,402.7032434034424,,n
TOI-2587 A b,115.9317105,-1.073333,373.675,-163.37925033138882,335.9929019279019,-6.9997171529066815,,n
TOI-2589 b,107.4881501,-37.230948,200.273,-47.91849456387929,152.08772050328687,-121.17102656924862,,n
TOI-262 b,32.534687,-31.0706272,43.932,31.72386058825783,20.237339056671203,-22.673054520335633,,K
TOI-2641 b,171.1303716,-42.7321394,344.045,-249.69076946336514,38.964939401286856,-233.4592366286815,122.68177,F
TOI-2669 b,134.7226445,-13.3125792,393.443,-269.4166418126269,272.0377164988362,-90.59551956639753,193.87533,n
TOI-269 b,75.8462827,-54.1777213,57.0225,8.160684639099703,32.36060976723551,-46.23591318405925,,M
TOI-270 b,68.4160804,-51.9573937,22.4793,5.095943552039145,12.881445494468549,-17.703633801495855,,M
TOI-270 c,68.4160804,-51.9573937,22.4793,5.095943552039145,12.881445494468549,-17.703633801495855,6.15,M
TOI-270 d,68.4160804,-51.9573937,22.4793,5.095943552039145,12.881445494468549,-17.703633801495855,,n
TOI-277 b,19.0766985,-20.9532772,64.6692,57.07612193979822,19.73838738997689,-23.12612799835903,,n
TOI-2796 b,84.1527191,0.8962788,350.343,35.687612954151305,348.4775162964302,5.480197670333479,,n
TOI-2803 A b,93.1147397,-23.4924956,494.818,-24.657736044556756,453.1332779912847,-197.2487808682986,309.8827,n
TOI-2818 b,119.0598183,-35.1167104,312.674,-124.22920674766935,223.56464477952727,-179.86379310869822,225.65817,n
TOI-2842 b,108.0442066,-10.63934,460.995,-140.33872971073126,430.7869773888564,-85.11175641679172,,n
TOI-2977 b,143.9265177,-60.3574758,,,,,,n
TOI-3023 b,165.3158231,-72.3567044,389.916,-114.31966433623877,29.9574609539559,-371.5750959567149,,n
TOI-3082 b,195.9080719,-19.2189845,113.048,-102.65939356907883,-29.25893449566659,-37.21308866793064,,n
TOI-3235 b,207.4738488,-46.0665139,72.811,-44.820596995851616,-23.306131232824036,-52.43453111160471,,n
TOI-332 b,348.0589516,-44.8764852,222.852,154.50227636100928,-32.67435939601866,-157.24009266509012,57.2,K
TOI-3331 A b,271.3241672,-34.107171,217.193,4.155779836399396,-179.78564239277628,-121.78937364305703,,n
TOI-3362 b,155.9841428,-56.8431169,366.987,-183.34190327341508,81.68988228911257,-307.2327583521533,1598.35906,n
TOI-3364 b,144.5377709,-49.3352226,277.899,-147.49579451472462,105.06109259412251,-210.79613759364602,,n
TOI-3540 A b,328.9113712,28.1794996,,,,,375.03752,n
TOI-3629 b,359.7933851,39.3142556,130.091,100.64848818527044,-0.36295112206212843,82.42219587891645,77.2323,n
TOI-3688 A b,39.2823371,54.8512152,396.378,176.63138096555707,144.4802036288277,324.1023679357692,311.47184,n
TOI-3693 b,15.6543938,51.3038918,176.436,106.21436275405948,29.76430710026227,137.70351216868195,324.18498,n
TOI-3714 b,69.5523415,39.4580035,112.71,30.40138716981209,81.53920515739374,71.62861006924284,222.47988,M
TOI-3757 b,91.0036423,55.0199793,181.139,-1.8189510925370318,103.82938330602246,148.41660250866147,,n
TOI-3785 b,130.9002258,63.0780768,79.7634,-23.646036538672323,27.297513837614733,71.11898954468494,,n
TOI-3807 b,139.1125648,69.0741284,421.745,-113.87610458203217,98.59887347469981,393.92808985872307,330.54154,n
TOI-3819 b,121.8632568,29.3886446,558.141,-256.7223728620971,413.0319098315384,273.89713509630997,352.78953,n
TOI-3884 b,181.5718341,12.5070258,43.1448,-42.10510130142396,-1.1553877552359588,9.343408937420886,16.5,M
TOI-3912 b,215.8014956,24.0765639,465.992,-345.06159436076086,-248.87996339271635,190.1047184655076,129.03833,n
TOI-3976 A b,224.3560083,44.2743223,516.087,-264.2112422275503,-258.337662496436,360.27748081923227,,n
TOI-3984 A b,226.3371468,36.7869747,108.883,-60.20465400960652,-63.082402238043464,65.20366440976501,,n
TOI-4010 b,20.2148196,66.0722009,177.504,67.5584787709658,24.876521746639515,162.24882319432066,11.0,K
TOI-4010 c,20.2148196,66.0722009,177.504,67.5584787709658,24.876521746639515,162.24882319432066,,n
TOI-4010 d,20.2148196,66.0722009,177.504,67.5584787709658,24.876521746639515,162.24882319432066,,n
TOI-4010 e,20.2148196,66.0722009,177.504,67.5584787709658,24.876521746639515,162.24882319432066,692.0,K
TOI-4087 b,217.9257785,83.3727061,301.676,-27.463546266327562,-21.399639127814318,299.6601709398107,,n
TOI-411 b,54.819538,-42.7630276,62.7792,26.555202757484835,37.67166554825169,-42.62504866823658,,F
TOI-411 c,54.819538,-42.7630276,62.7792,26.555202757484835,37.67166554825169,-42.62504866823658,,F
TOI-4127 b,105.4045516,72.4149297,319.632,-25.651539605150138,93.09843923552577,304.69541275147964,,n
TOI-4137 b,77.612879,70.391079,334.993,24.11652150775098,109.80591261197733,315.56515174337136,,n
TOI-4145 A b,39.4297435,80.2673838,205.387,26.818460229103557,22.05225697931852,202.43094605829933,136.66622,n
TOI-4184 b,43.8284749,-79.4147039,69.3649,9.19247886186188,8.824044204144714,-68.1844845127359,,M
TOI-4201 b,90.4747237,-13.461371,189.011,-1.523007701261503,183.8120081510716,-43.99982077250182,816.81901,n
TOI-421 b,81.8532824,-14.2767404,74.7969,10.27199982597095,71.75536125755029,-18.445335453271163,,n
TOI-421 c,81.8532824,-14.2767404,74.7969,10.27199982597095,71.75536125755029,-18.445335453271163,,G
TOI-4308 b,327.7530693,-43.5623642,108.932,66.75962732372437,-42.11718807502934,-75.06980253237676,,n
TOI-431 b,83.2692502,-26.7238698,32.5686,3.4094282526696262,28.88926661050283,-14.645810993495195,,n
TOI-431 c,83.2692502,-26.7238698,32.5686,3.4094282526696262,28.88926661050283,-14.645810993495195,2.83,n
TOI-431 d,83.2692502,-26.7238698,32.5686,3.4094282526696262,28.88926661050283,-14.645810993495195,,n
TOI-4329 b,329.5639152,71.1316048,717.128,199.9567420162421,-117.48326638442583,678.5923310986473,,n
TOI-4342 b,324.3894196,-77.9791468,61.5204,10.416647585952528,-7.4604970917654,-60.17137236571749,,n
TOI-4342 c,324.3894196,-77.9791468,61.5204,10.416647585952528,-7.4604970917654,-60.17137236571749,,M
TOI-4377 b,164.9324709,-82.2213501,455.82,-59.572568687784674,16.03769904751666,-451.6257008510481,,n
TOI-4406 b,18.0485164,-56.9253875,261.834,135.85984202659608,44.270761122948564,-219.4065782744519,,n
TOI-444 b,64.1839982,-26.7664071,57.3973,22.31725158962187,46.13256736236352,-25.84911134512195,,K
TOI-4463 A b,279.3581286,18.7299522,173.117,26.65894362092395,-161.76720646405437,55.58927348717921,,n
TOI-4479 b,316.0969388,24.6536739,80.6532,52.81463018056259,-50.83008946539794,33.64306041474302,,M
TOI-451 b,62.966385,-37.93973,123.739,44.35491498314854,86.92530937302057,-76.07872388678933,,n
TOI-451 c,62.966385,-37.93973,123.739,44.35491498314854,86.92530937302057,-76.07872388678933,,n
TOI-451 d,62.966385,-37.93973,123.739,44.35491498314854,86.92530937302057,-76.07872388678933,,n
TOI-4515 b,21.1861778,21.5130638,193.499,167.85141350961854,65.05869198823729,70.95866811463357,637.0,G
TOI-4551 b,184.9787579,-25.8278531,215.986,-193.67700709114914,-16.872190535666007,-94.09834380446416,,n
TOI-4562 b,112.0100593,-63.5177788,339.605,-56.75383453000975,140.39969547356097,-303.9711890986901,,n
TOI-4582 b,256.8601374,68.8656263,383.846,-31.46189708912235,-134.77461813694867,358.02751717374065,,n
TOI-4600 b,258.4503674,64.5661727,216.056,-18.57795373191598,-90.9103914374551,195.11626149509806,959.84179,K
TOI-4600 c,258.4503674,64.5661727,216.056,-18.57795373191598,-90.9103914374551,195.11626149509806,,n
TOI-4603 b,83.8659288,21.2942417,225.643,22.465035930538722,209.03413982828476,81.94396863643286,,n
TOI-4641 b,42.5582023,25.3335334,86.3501,57.48796145288255,52.78554309191688,36.94807841408369,,n
TOI-470 b,94.0099043,-25.0314111,130.46,-8.266064074042221,117.9172971110986,-55.199590820374084,,n
TOI-4791 b,109.3883818,-19.8289392,328.802,-102.68066327737483,291.7663713731555,-111.53394608216938,,n
TOI-481 b,110.5126861,-57.384998,179.366,-33.876950976931276,90.54689858972785,-151.08200853936296,,G
TOI-4860 b,183.563961,-13.1748411,80.1423,-77.88196731775388,-4.850738396913135,-18.266301021581548,86.7,M
TOI-500 b,106.559098,-47.5878156,47.3924,-9.109944672461785,30.638573683235556,-34.99037422608725,,n
TOI-500 c,106.559098,-47.5878156,47.3924,-9.109944672461785,30.638573683235556,-34.99037422608725,5.03,K
TOI-500 d,106.559098,-47.5878156,47.3924,-9.109944672461785,30.638573683235556,-34.99037422608725,33.12,K
TOI-500 e,106.559098,-47.5878156,47.3924,-9.109944672461785,30.638573683235556,-34.99037422608725,15.05,K
TOI-5126 b,151.6597827,18.6340631,160.414,-133.78623493308368,72.15764513325618,51.255916607283545,,n
TOI-5126 c,151.6597827,18.6340631,160.414,-133.78623493308368,72.15764513325618,51.255916607283545,,n
TOI-5153 b,91.5403204,-19.9534443,390.484,-9.866280494954392,366.91070216875397,-133.2551965186603,1036.12061,F
TOI-5174 b,174.1094967,-2.0233506,197.243,-196.07919808611086,20.229967636676417,-6.964017254912902,,n
TOI-519 b,124.6067582,-19.6627918,115.557,-61.80263165265951,89.56541080636293,-38.8830574529979,166.85991,n
TOI-5205 b,313.7706819,24.360977,86.4493,54.47875386608252,-56.868140336967514,35.65896047704934,,n
TOI-5238 b,223.3588909,68.859472,290.646,-76.21369047118371,-71.96819172449585,271.08513437787184,,n
TOI-5293 A b,355.828682,-2.0450945,162.229,161.69619975713456,-11.792848766573346,-5.789312832242358,170.4,M
TOI-530 b,103.4128333,12.8815784,148.762,-33.639236050021786,141.06257386176125,33.16450960689851,,M
TOI-532 b,85.0800537,11.5626373,135.047,11.347094371289366,131.81889553273635,27.068698506921017,,n
TOI-5344 b,63.2662165,20.9151568,138.367,58.14255812064016,115.43399661140451,49.39495976824185,,n
TOI-5398 b,161.8795569,36.3294345,130.855,-100.19161357121226,32.787239090424244,77.52205200989088,,n
TOI-5398 c,161.8795569,36.3294345,130.855,-100.19161357121226,32.787239090424244,77.52205200989088,11.8,G
TOI-540 b,76.3096949,-47.9375391,14.0022,2.220150933230341,9.114127093596666,-10.395442366510606,,M
TOI-544 b,82.2900716,-0.3428983,41.1166,5.5160181002136595,40.744174918808426,-0.24606922533604403,,n
TOI-544 c,82.2900716,-0.3428983,41.1166,5.5160181002136595,40.744174918808426,-0.24606922533604403,21.5,n
